Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Factor,Increment,Multiplier,Grains,Whole_Grains,Vegetables,Orange_Vegetables,Drkgreen_Vegetables,Starchy_vegetables,Other_Vegetables,Fruits,Milk,Meats,Soy,Drybeans_Peas,Oils,Solid_Fats,Added_Sugars,Alcohol,Calories,Saturated_Fats
91705020,Krackel or Crunch Bar,2,1.00000,miniature bar (.5 oz),1.00000,1.00000,1.00000,.00378,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.05558,.00000,.00000,.00000,.46651,14.39172,26.11660,.00000,69.44000,2.22460
91705050,Milk chocolate fruit & nut bar,1,1.00000,bar (1.2 oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.05511,.08514,.23430,.00000,.00000,1.02755,25.01037,51.38540,.00000,150.48000,4.05570
91705050,Milk chocolate fruit & nut bar,2,.25000,large (6 oz) bar,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.07098,.10965,.30175,.00000,.00000,1.32336,32.21032,66.17816,.00000,193.80000,5.22325
91705050,Milk chocolate fruit & nut bar,2,1.00000,piece,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01837,.02838,.07810,.00000,.00000,.34252,8.33679,17.12847,.00000,50.16000,1.35190
91705060,Milk chocolate bar with almonds,1,1.00000,bar (1.45 oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.14637,.31447,.00000,.00000,1.82441,45.33534,60.32380,.00000,215.66000,6.96180
91705060,Milk chocolate bar with almonds,2,1.00000,Big Block bar (2.2 oz),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.22134,.47554,.00000,.00000,2.75886,68.55588,91.22135,.00000,326.12000,10.52760
91705060,Milk chocolate bar with almonds,2,1.00000,miniature bar (.5 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.04998,.10738,.00000,.00000,.62297,15.48036,20.59837,.00000,73.64000,2.37720
91705200,Chocolate chips,1,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.18610,10.41390,5.40582,.00000,201.18000,7.45500
91705200,Chocolate chips,2,20.00000,morsels,20.00000,5.00000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.52050,2.47950,1.28710,.00000,47.90000,1.77500
91705300,Dark chocolate candy bar,1,1.00000,bar (1.45 oz),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,14.02200,5.00282,.00000,207.05000,8.23280
91705300,Dark chocolate candy bar,2,.25000,large bar (4 oz),.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,9.66150,3.44706,.00000,142.66250,5.67260
91705300,Dark chocolate candy bar,2,1.00000,bar (2.2 oz),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,21.20400,7.56524,.00000,313.10000,12.44960
91706000,"Coconut candy, chocolate-covered",1,1.00000,bar (1.75 oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.95400,.00000,.00000,1.62867,31.36050,86.10557,.00000,243.00000,10.29000
91706000,"Coconut candy, chocolate-covered",2,1.00000,fun size bar,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.38160,.00000,.00000,.65147,12.54420,34.44223,.00000,97.20000,4.11600
91706000,"Coconut candy, chocolate-covered",2,1.00000,small egg (1 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.53424,.00000,.00000,.91205,17.56188,48.21912,.00000,136.08000,5.76240
91707010,Chocolate-covered candy,1,1.00000,butter cream,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.27324,5.67360,59.29784,.00000,73.20000,1.09200
91707010,Chocolate-covered candy,2,1.00000,cherry,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.19127,3.97152,41.50849,.00000,51.24000,.76440
91707010,Chocolate-covered candy,2,1.00000,Cadbury egg (1 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.39620,8.22672,85.98187,.00000,106.14000,1.58340
91707010,Chocolate-covered candy,2,1.00000,large York pattie,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.57381,11.91456,124.52547,.00000,153.72000,2.29320
91707010,Chocolate-covered candy,2,1.00000,piece (0.6 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.23226,4.82256,50.40317,.00000,62.22000,.92820
91707010,Chocolate-covered candy,2,1.00000,small York pattie,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.19400,4.02826,42.10147,.00000,51.97200,.77532
91708030,Fruit roll-up (fruit snack chews),1,1.00000,pouch (1 oz),1.00000,.50000,.50000,.51856,.00000,.00000,.00000,.00000,.00000,.00000,.09016,.00000,.00000,.00000,.00000,.16713,.00000,45.84343,.00000,103.88000,.18200
91708030,Fruit roll-up (fruit snack chews),2,1.00000,3-foot roll,1.00000,.25000,.25000,.38892,.00000,.00000,.00000,.00000,.00000,.00000,.06762,.00000,.00000,.00000,.00000,.12535,.00000,34.38257,.00000,77.91000,.13650
91715100,Snickers candy bar,1,1.00000,bar (2 oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.12483,.75012,.00000,.00000,1.74369,38.59812,99.97624,.00000,273.03000,5.12430
91715100,Snickers candy bar,2,1.00000,king size bar (4 oz),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.24747,1.48708,.00000,.00000,3.45680,76.51908,198.19851,.00000,541.27000,10.15870
91715100,Snickers candy bar,2,1.00000,miniature bar (.3 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01971,.11844,.00000,.00000,.27532,6.09444,15.78572,.00000,43.11000,.80910
91718100,Butterfinger candy bar,1,1.00000,bar (2.2 oz),1.00000,.50000,.50000,.16165,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01342,.72041,.00000,.00000,.79286,54.65295,120.40703,.00000,290.36000,6.24640
91718100,Butterfinger candy bar,2,.25000,cup Butterfinger BB's,.25000,.25000,1.00000,.11528,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00957,.51374,.00000,.00000,.56540,38.97382,85.86403,.00000,207.06000,4.45440
91718100,Butterfinger candy bar,2,1.00000,king size bar (4 oz),1.00000,.25000,.25000,.28620,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.02376,1.27548,.00000,.00000,1.40376,96.76260,213.17966,.00000,514.08000,11.05920
91718100,Butterfinger candy bar,2,1.00000,fun size bar (0.6 oz),1.00000,1.00000,1.00000,.05565,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00462,.24801,.00000,.00000,.27295,18.81495,41.45160,.00000,99.96000,2.15040
91723000,Marshmallows,1,1.00000,regular,1.00000,1.00000,1.00000,.07956,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00242,.00000,16.05401,.00000,22.89600,.00432
91723000,Marshmallows,2,.25000,cup of miniatures,.25000,.25000,1.00000,.12708,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00386,.00000,25.64182,.00000,36.57000,.00690
91723000,Marshmallows,2,1.00000,Peep chicken or bunny,1.00000,1.00000,1.00000,.08840,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00268,.00000,17.83779,.00000,25.44000,.00480
91726130,Milky Way candy bar,1,1.00000,bar (1.9 oz),1.00000,.50000,.50000,.13878,.06966,.00000,.00000,.00000,.00000,.00000,.00000,.09018,.00000,.00000,.00000,.48720,58.08672,121.80065,.00000,228.42000,4.20660
91726130,Milky Way candy bar,2,1.00000,king size bar (3.6 oz),1.00000,.25000,.25000,.26214,.13158,.00000,.00000,.00000,.00000,.00000,.00000,.17034,.00000,.00000,.00000,.92027,109.71936,230.06789,.00000,431.46000,7.94580
91726130,Milky Way candy bar,2,1.00000,miniature bar (0.3 oz),1.00000,1.00000,1.00000,.02185,.01097,.00000,.00000,.00000,.00000,.00000,.00000,.01420,.00000,.00000,.00000,.07669,9.14328,19.17232,.00000,35.95500,.66215
91731010,M&M's candies with peanuts,1,1.00000,package (1.67 oz),1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.14100,.82908,.00000,.00000,1.49032,30.76056,78.86896,.00000,242.52000,4.85510
91731010,M&M's candies with peanuts,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.12750,.74970,.00000,.00000,1.34763,27.81540,71.31768,.00000,219.30000,4.39025
91731010,M&M's candies with peanuts,2,1.00000,fun size package (0.7 oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.07200,.42336,.00000,.00000,.76101,15.70752,40.27351,.00000,123.84000,2.47920
91733000,Peanut brittle,1,1.00000,medium piece (0.3 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.18549,.00000,.00000,.18020,3.68469,22.98592,.00000,43.56000,.37260
91733000,Peanut brittle,2,1.00000,small piece (0.2 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.09275,.00000,.00000,.09010,1.84235,11.49296,.00000,21.78000,.18630
91733000,Peanut brittle,2,1.00000,large piece (0.5 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.26793,.00000,.00000,.26029,5.32233,33.20188,.00000,62.92000,.53820
91734100,Peanut butter cups (Reese's),1,1.00000,"package (2 cups, 1.6 oz)",1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.16200,.25155,.00000,.00000,1.75010,46.51830,71.76060,.00000,231.75000,4.82850
91734100,Peanut butter cups (Reese's),2,1.00000,miniature cup,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.02520,.03913,.00000,.00000,.27224,7.23618,11.16276,.00000,36.05000,.75110
91734400,Fast Break candy bar (Reese's),1,1.00000,regular size bar,1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.20000,.62000,.00000,.00000,1.89000,40.50000,116.00000,.00000,282.15000,4.58052
91745020,Hard candy,2,1.00000,"roll (0.9 oz, 12 pieces)",1.00000,.25000,.25000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.01156,.00000,63.34834,.00000,102.44000,.00000
91745020,Hard candy,1,1.00000,ball,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00356,.00000,19.49180,.00000,31.52000,.00000
91745020,Hard candy,2,1.00000,candy cane,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00667,.00000,36.54712,.00000,59.10000,.00000
91745020,Hard candy,2,1.00000,fun size package,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00356,.00000,19.49180,.00000,31.52000,.00000
91745020,Hard candy,2,1.00000,lollipop,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00933,.00000,51.16597,.00000,82.74000,.00000
91745020,Hard candy,2,1.00000,mint,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00227,.00000,12.42602,.00000,20.09400,.00000
91746100,M&M's plain chocolate candies,1,1.00000,package (1.7 oz),1.00000,.25000,.25000,.26880,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.10416,.00000,.00000,.00000,1.27520,39.42864,111.99656,.00000,236.16000,6.27840
91746100,M&M's plain chocolate candies,2,.25000,cup (66 pieces),1.00000,.25000,1.00000,.29120,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.11284,.00000,.00000,.00000,1.38147,42.71436,121.32961,.00000,255.84000,6.80160
91746100,M&M's plain chocolate candies,2,1.00000,fun size package (0.7 oz),1.00000,.50000,.50000,.11760,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.04557,.00000,.00000,.00000,.55790,17.25003,48.99850,.00000,103.32000,2.74680
91750000,Taffy,1,1.00000,piece,1.00000,1.00000,1.00000,.03713,.00000,.00000,.00000,.00000,.00000,.00000,.00188,.00301,.00677,.00009,.00000,.00825,6.34669,22.19545,.00000,37.31800,.20492
91750000,Taffy,2,1.00000,package (8 pieces),1.00000,.50000,.50000,.16195,.00000,.00000,.00000,.00000,.00000,.00000,.00820,.01312,.02952,.00041,.00000,.03599,27.68238,96.80996,.00000,162.77000,.89380
91770020,Dietetic hard candy,1,1.00000,Sweet'n Low candy,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,14.25000,.00000
91770020,Dietetic hard candy,2,.25000,cup hard candy,.50000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,185.62500,.00000
91770020,Dietetic hard candy,2,1.00000,lollipop (.5 oz),1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,52.50000,.00000
91770020,Dietetic hard candy,2,1.00000,cough drop,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,3.75000,.00000
91770030,Dietetic chocolate-covered candy,1,1.00000,section candy bar,1.00000,1.00000,1.00000,.02961,.00000,.00000,.00000,.00000,.00000,.00000,.00518,.03927,.08827,.00000,.00000,.16066,16.13934,1.74991,.00000,40.25000,1.53370
91770030,Dietetic chocolate-covered candy,2,.25000,cup TV Mix,.25000,.25000,1.00000,.19669,.00000,.00000,.00000,.00000,.00000,.00000,.03441,.26087,.58637,.00000,.00000,1.06723,107.21133,11.62437,.00000,267.37500,10.18815
91770030,Dietetic chocolate-covered candy,2,.25000,cup covered raisins,.25000,.25000,1.00000,.20093,.00000,.00000,.00000,.00000,.00000,.00000,.03515,.26648,.59897,.00000,.00000,1.09018,109.51695,11.87436,.00000,273.12500,10.40725
91770030,Dietetic chocolate-covered candy,2,1.00000,piece Peanut Butter Cups,1.00000,1.00000,1.00000,.03384,.00000,.00000,.00000,.00000,.00000,.00000,.00592,.04488,.10088,.00000,.00000,.18361,18.44496,1.99989,.00000,46.00000,1.75280
91770030,Dietetic chocolate-covered candy,2,1.00000,section chocolate wafers,1.00000,1.00000,1.00000,.02115,.00000,.00000,.00000,.00000,.00000,.00000,.00370,.02805,.06305,.00000,.00000,.11476,11.52810,1.24993,.00000,28.75000,1.09550
91770030,Dietetic chocolate-covered candy,2,1.00000,section Crunch Bar,1.00000,1.00000,1.00000,.02538,.00000,.00000,.00000,.00000,.00000,.00000,.00444,.03366,.07566,.00000,.00000,.13771,13.83372,1.49992,.00000,34.50000,1.31460
91801000,Chewing gum (made with sugar),1,1.00000,piece,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,9.88000,.00000,9.88000,.00160
91801000,Chewing gum (made with sugar),2,.25000,6-foot long tape,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,37.05000,.00000,37.05000,.00600
91801000,Chewing gum (made with sugar),2,1.00000,gum ball,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,4.94000,.00000,4.94000,.00080
91802000,Chewing gum (sugar-free),1,1.00000,piece,1.00000,1.00000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,5.36000,.00120
92101000,Coffee,1,1.00000,coffee cup (cup = 6 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,7.08000,.00000
92101000,Coffee,2,1.00000,mug ( mug = 8 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,9.48000,.00000
92305040,Tea (sweetened),2,1.00000,teacup (cup = 6 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,52.50000,.00000,52.50000,.00000
92305040,Tea (sweetened),2,1.00000,mug (mug = 8 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,70.00000,.00000,70.00000,.00000
92305040,Tea (sweetened),1,12.00000,fluid ounces,,2.00000,.16670,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,105.00000,.00000,105.00000,.00000
92410110,Tonic water (quinine water),1,1.00000,can,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,124.44000,.00000,124.44000,.00000
92410110,Tonic water (quinine water),2,1.00000,cup,8.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,82.96000,.00000,82.96000,.00000
92410210,Club soda (seltzer),1,1.00000,can,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000
92410210,Club soda (seltzer),2,1.00000,cup,8.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000
92410310,"Soft drink, regular",1,1.00000,can,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,153.66174,.00000,154.98000,.00000
92410310,"Soft drink, regular",2,1.00000,bottle ( bottle = 16 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,204.88232,.00000,206.64000,.00000
92410310,"Soft drink, regular",2,1.00000,small (drink = 16 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,204.88232,.00000,206.64000,.00000
92410310,"Soft drink, regular",2,1.00000,medium (drink = 22 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,281.50498,.00000,283.92000,.00000
92410310,"Soft drink, regular",2,1.00000,large (drink = 32 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,409.76464,.00000,413.28000,.00000
92410310,"Soft drink, regular",2,1.00000,extra large (drink = 44 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,563.42638,.00000,568.26000,.00000
92410320,"Soft drink, diet",1,1.00000,can,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,3.55000,.00000
92410320,"Soft drink, diet",2,1.00000,bottle ( bottle = 16 fl oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,4.73000,.00000
82101000,"Vegetable oil (canola, corn, olive, etc)",1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,3.02222,.00000,.00000,.00000,120.22400,1.70680
82101000,"Vegetable oil (canola, corn, olive, etc)",2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,12.11111,.00000,.00000,.00000,481.78000,6.83975
83101000,Blue cheese dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.03106,.03519,.00000,.00000,1.56036,7.87506,1.28571,.00000,77.11200,1.51470
83104000,French dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00406,.00000,.00000,.00000,.00406,.00000,.00000,.00000,.00000,.00000,1.55220,.00000,8.38784,.00000,71.29200,.88140
83104000,French dressing,2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.01144,.00000,.00000,.00000,.01144,.00000,.00000,.00000,.00000,.00000,4.37800,.00000,23.65802,.00000,201.08000,2.48600
83106000,Italian dressing (oil & vinegar),1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.92617,.00000,4.33665,.00000,42.77700,.65709
83106000,Italian dressing (oil & vinegar),2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,3.70151,.00000,17.33184,.00000,170.96250,2.62613
83106000,Italian dressing (oil & vinegar),2,1.00000,packet (1.6 oz),1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.77220,.00000,12.98044,.00000,128.04000,1.96680
83107000,"Mayonnaise, regular",1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.02346,.00000,.00000,2.37130,.53033,.00673,.00000,98.94600,1.63944
83107000,"Mayonnaise, regular",2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.09350,.00000,.00000,9.45083,2.11365,.02682,.00000,394.35000,6.53400
83107000,"Mayonnaise, regular",2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.02040,.00000,.00000,2.06200,.46116,.00585,.00000,86.04000,1.42560
83110000,Miracle whip salad dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.03793,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00956,.00000,.00000,1.05647,.62975,2.93650,.00000,57.33000,.72030
83110000,Miracle whip salad dressing,2,.25000,cup,.25000,.25000,1.00000,.15158,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.03819,.00000,.00000,4.22230,2.51685,11.73600,.00000,229.12500,2.87875
83110000,Miracle whip salad dressing,2,1.00000,packet,1.00000,.50000,.50000,.03096,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00780,.00000,.00000,.86243,.51408,2.39714,.00000,46.80000,.58800
83112500,Creamy dressing (ranch),1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00191,.00000,.00000,.00000,.00191,.00000,.00000,.00000,.00000,.00000,1.64970,2.80079,2.30093,.00000,71.44200,1.12455
83112500,Creamy dressing (ranch),2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.00764,.00000,.00000,.00000,.00764,.00000,.00000,.00000,.00000,.00000,6.59319,11.19364,9.19590,.00000,285.52500,4.49437
83112500,Creamy dressing (ranch),2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.00572,.00000,.00000,.00000,.00572,.00000,.00000,.00000,.00000,.00000,4.93788,8.38332,6.88714,.00000,213.84000,3.36600
83113000,Sweet & sour dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00265,.00000,.00000,.00000,.00265,.00000,.00000,.00000,.00000,.00000,.00000,.00000,2.19585,.00000,2.34000,.00000
83113000,Sweet & sour dressing,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.01063,.00000,.00000,.00000,.01063,.00000,.00000,.00000,.00000,.00000,.00000,.00000,8.79748,.00000,9.37500,.00000
83114000,Thousand island dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.01513,.00000,.00000,.00000,.01529,.00000,.00000,.00640,.00000,.00000,1.19142,.71323,8.27628,.00000,57.72000,.79404
83114000,Thousand island dressing,2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.04268,.00000,.00000,.00000,.04312,.00000,.00000,.01804,.00000,.00000,3.36043,2.01168,23.34334,.00000,162.80000,2.23960
83200100,Low-calorie salad dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00875,.00000,.00000,.00000,.00875,.00000,.00065,.00081,.00000,.00000,.35240,.16767,4.98982,.00000,23.81400,.12960
83200100,Low-calorie salad dressing,2,.25000,cup,.25000,.25000,1.00000,.00000,.00000,.03510,.00000,.00000,.00000,.03510,.00000,.00260,.00325,.00000,.00000,1.41397,.67275,20.02086,.00000,95.55000,.52000
83204000,Low-calorie mayonnaise,2,.25000,cup,.25000,.25000,1.00000,.40125,.00000,.00000,.00000,.00000,.00000,.00000,.00313,.00000,.00813,.00000,.00000,2.61528,.79313,13.70415,.00000,145.00000,2.06250
83205500,Fat-free Italian dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00042,.00168,.00000,.00000,.00000,.02458,.02898,1.71122,.00000,6.58000,.04060
83205500,Fat-free Italian dressing,2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.00000,.00000,.00000,.00000,.00000,.00132,.00528,.00000,.00000,.00000,.07724,.09108,5.37812,.00000,20.68000,.12760
83207100,Fat-free thousand island dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.02576,.00000,.00000,.00000,.02592,.00272,.00000,.00000,.00000,.00000,.04764,.00000,9.77581,.00000,21.12000,.03200
83207100,Fat-free thousand island dressing,2,1.00000,packet,1.00000,.50000,.50000,.00000,.00000,.07084,.00000,.00000,.00000,.07128,.00748,.00000,.00000,.00000,.00000,.13102,.00000,26.88347,.00000,58.08000,.08800
83210200,Fat-free ranch dressing,1,1.00000,Tablespoon,1.00000,.50000,.50000,.00000,.00000,.01733,.00000,.00000,.00000,.01733,.00000,.01221,.00000,.00000,.00000,.00000,3.90703,3.13783,.00000,17.65500,.08085
